dataset,graph,method,missing_ratio,n,mean,median,std
synthetic_beta,knng__k4_sigma1,gsp,0.1,13,0.06977810504325178,0.0697781050432518,1.4444459513666495e-17
synthetic_beta,knng__k4_sigma1,gsp,0.2,13,0.13772243284472668,0.1377224328447267,2.888891902733299e-17
synthetic_beta,knng__k4_sigma1,gsp,0.3,13,0.20731464537814284,0.2073146453781429,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,gsp,0.4,13,0.2904247990043368,0.2904247990043369,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,heat_diffusion_temporal,0.1,14,0.0656624933649288,0.0656624933649288,0.0
synthetic_beta,knng__k4_sigma1,heat_diffusion_temporal,0.2,14,0.1328895980734084,0.1328895980734084,0.0
synthetic_beta,knng__k4_sigma1,heat_diffusion_temporal,0.3,14,0.20170088945853942,0.2017008894585394,2.8803322042068636e-17
synthetic_beta,knng__k4_sigma1,heat_diffusion_temporal,0.4,14,0.27346313088079477,0.2734631308807948,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,idw,0.1,14,0.0660994520829936,0.0660994520829936,0.0
synthetic_beta,knng__k4_sigma1,idw,0.2,14,0.13456078229440596,0.134560782294406,2.8803322042068636e-17
synthetic_beta,knng__k4_sigma1,idw,0.3,14,0.2051514161331487,0.2051514161331487,0.0
synthetic_beta,knng__k4_sigma1,idw,0.4,14,0.2811073987258138,0.2811073987258139,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,linear,0.1,14,0.0784418055359528,0.0784418055359528,0.0
synthetic_beta,knng__k4_sigma1,linear,0.2,14,0.16237114428866087,0.1623711442886609,2.8803322042068636e-17
synthetic_beta,knng__k4_sigma1,linear,0.3,14,0.2363730615514895,0.2363730615514894,8.640996612620591e-17
synthetic_beta,knng__k4_sigma1,linear,0.4,14,0.3075095938728857,0.3075095938728858,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,mean,0.1,14,0.06586198273675639,0.0658619827367564,1.4401661021034318e-17
synthetic_beta,knng__k4_sigma1,mean,0.2,14,0.1343883515386373,0.1343883515386373,0.0
synthetic_beta,knng__k4_sigma1,mean,0.3,14,0.2038587458276235,0.2038587458276235,0.0
synthetic_beta,knng__k4_sigma1,mean,0.4,14,0.2823148692322928,0.2823148692322929,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,nearest,0.1,14,0.08591161553667039,0.0859116155366704,1.4401661021034318e-17
synthetic_beta,knng__k4_sigma1,nearest,0.2,14,0.1735483953645094,0.1735483953645094,0.0
synthetic_beta,knng__k4_sigma1,nearest,0.3,14,0.2666638527529016,0.2666638527529017,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,nearest,0.4,14,0.35924301768914113,0.3592430176891412,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,puy,0.1,13,0.3192759802384165,0.3192759802384165,0.0
synthetic_beta,knng__k4_sigma1,puy,0.2,13,0.3530213111615188,0.3530213111615188,0.0
synthetic_beta,knng__k4_sigma1,puy,0.3,13,0.39111157576926353,0.3911115757692635,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,puy,0.4,13,0.43619882997727905,0.4361988299772791,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,rbfi_mq,0.1,13,0.0781198412781059,0.0781198412781059,0.0
synthetic_beta,knng__k4_sigma1,rbfi_mq,0.2,13,0.18647988681029876,0.1864798868102987,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,rbfi_mq,0.3,13,0.2561576879566933,0.2561576879566933,0.0
synthetic_beta,knng__k4_sigma1,rbfi_mq,0.4,13,0.34741229469325596,0.3474122946932561,1.1555567610933196e-16
synthetic_beta,knng__k4_sigma1,rbfi_tps,0.1,13,0.0766133823278453,0.0766133823278453,0.0
synthetic_beta,knng__k4_sigma1,rbfi_tps,0.2,13,0.17979502795434893,0.1797950279543489,2.888891902733299e-17
synthetic_beta,knng__k4_sigma1,rbfi_tps,0.3,13,0.2521629247154634,0.2521629247154633,1.1555567610933196e-16
synthetic_beta,knng__k4_sigma1,rbfi_tps,0.4,13,0.34861173265311335,0.3486117326531134,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,sobolev,0.1,13,0.5418394447404368,0.5418394447404367,1.1555567610933196e-16
synthetic_beta,knng__k4_sigma1,sobolev,0.2,13,0.5514656173983106,0.5514656173983106,0.0
synthetic_beta,knng__k4_sigma1,sobolev,0.3,13,0.5642729541801925,0.5642729541801925,0.0
synthetic_beta,knng__k4_sigma1,sobolev,0.4,13,0.5748302813721429,0.5748302813721429,0.0
synthetic_beta,knng__k4_sigma1,spherical_spline,0.1,13,0.09001134757687358,0.0900113475768736,1.4444459513666495e-17
synthetic_beta,knng__k4_sigma1,spherical_spline,0.2,13,0.22040975955382033,0.2204097595538203,2.888891902733299e-17
synthetic_beta,knng__k4_sigma1,spherical_spline,0.3,13,0.30571727878659705,0.3057172787865971,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,spherical_spline,0.4,13,0.44846210703915373,0.4484621070391538,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,spline_surface,0.1,13,0.45838683095985533,0.4583868309598552,1.1555567610933196e-16
synthetic_beta,knng__k4_sigma1,spline_surface,0.2,13,0.2057853567915946,0.2057853567915946,0.0
synthetic_beta,knng__k4_sigma1,spline_surface,0.3,13,0.2678459665275379,0.2678459665275379,0.0
synthetic_beta,knng__k4_sigma1,spline_surface,0.4,13,0.35447307130406724,0.3544730713040673,5.777783805466598e-17
synthetic_beta,knng__k4_sigma1,spline_temporal,0.1,14,,,
synthetic_beta,knng__k4_sigma1,spline_temporal,0.2,14,,,
synthetic_beta,knng__k4_sigma1,spline_temporal,0.3,14,,,
synthetic_beta,knng__k4_sigma1,spline_temporal,0.4,14,,,
synthetic_beta,knng__k4_sigma1,temporal_laplacian,0.1,14,0.4018464548362835,0.4018464548362836,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,temporal_laplacian,0.2,14,0.43070585484168294,0.4307058548416829,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,temporal_laplacian,0.3,14,0.45947244126898024,0.4594724412689802,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,temporal_laplacian,0.4,14,0.490351121037549,0.4903511210375489,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,tikhonov,0.1,14,0.13993207136969962,0.1399320713696996,2.8803322042068636e-17
synthetic_beta,knng__k4_sigma1,tikhonov,0.2,14,0.19740284457525964,0.1974028445752596,2.8803322042068636e-17
synthetic_beta,knng__k4_sigma1,tikhonov,0.3,14,0.25823189665245494,0.258231896652455,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,tikhonov,0.4,14,0.3300023505132995,0.3300023505132994,1.1521328816827454e-16
synthetic_beta,knng__k4_sigma1,trss,0.1,14,0.069166428427077,0.069166428427077,0.0
synthetic_beta,knng__k4_sigma1,trss,0.2,14,0.1352942642750976,0.1352942642750976,0.0
synthetic_beta,knng__k4_sigma1,trss,0.3,14,0.20544188327192506,0.2054418832719251,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,trss,0.4,14,0.28350645407414754,0.2835064540741475,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,tv,0.1,14,0.06578770015141931,0.0657877001514193,1.4401661021034318e-17
synthetic_beta,knng__k4_sigma1,tv,0.2,14,0.1338863963759069,0.1338863963759069,0.0
synthetic_beta,knng__k4_sigma1,tv,0.3,14,0.20394599485259243,0.2039459948525925,5.760664408413727e-17
synthetic_beta,knng__k4_sigma1,tv,0.4,14,0.2843386309616754,0.2843386309616754,0.0
synthetic_beta,knng__k4_sigma1,wavelet_temporal,0.1,14,0.09415871350916269,0.0941587135091627,1.4401661021034318e-17
synthetic_beta,knng__k4_sigma1,wavelet_temporal,0.2,14,0.158050366836713,0.158050366836713,0.0
synthetic_beta,knng__k4_sigma1,wavelet_temporal,0.3,14,0.2231724591792608,0.2231724591792608,0.0
synthetic_beta,knng__k4_sigma1,wavelet_temporal,0.4,14,0.2893149942774697,0.2893149942774697,0.0
synthetic_beta,nnk__k4,bgsrp,0.1,15,0.44125757485313755,0.4412575748531374,1.7237850130861175e-16
synthetic_beta,nnk__k4,bgsrp,0.2,15,0.4604474080038139,0.4604474080038137,2.298380017448157e-16
synthetic_beta,nnk__k4,bgsrp,0.3,15,0.48217191657808717,0.482171916578087,1.7237850130861175e-16
synthetic_beta,nnk__k4,bgsrp,0.4,15,0.5294281160391832,0.5294281160391833,1.1491900087240784e-16
synthetic_beta,nnk__k4,directed_tv,0.1,16,0.0739553454934839,0.0739553454934839,0.0
synthetic_beta,nnk__k4,directed_tv,0.2,16,0.1538062271156105,0.1538062271156105,0.0
synthetic_beta,nnk__k4,directed_tv,0.3,16,0.2189454413377319,0.2189454413377319,0.0
synthetic_beta,nnk__k4,directed_tv,0.4,16,0.2812120110898246,0.2812120110898246,0.0
synthetic_beta,nnk__k4,graph_time_tikhonov,0.1,16,0.2415371742114136,0.2415371742114136,0.0
synthetic_beta,nnk__k4,graph_time_tikhonov,0.2,16,0.2872528577435603,0.2872528577435603,0.0
synthetic_beta,nnk__k4,graph_time_tikhonov,0.3,16,0.3355743673339983,0.3355743673339983,0.0
synthetic_beta,nnk__k4,graph_time_tikhonov,0.4,16,0.3919893620314811,0.3919893620314811,0.0
synthetic_beta,nnk__k4,gsmooth,0.1,16,0.0651068410782072,0.0651068410782072,0.0
synthetic_beta,nnk__k4,gsmooth,0.2,16,0.1349737079977178,0.1349737079977178,0.0
synthetic_beta,nnk__k4,gsmooth,0.3,16,0.2042067225011432,0.2042067225011432,0.0
synthetic_beta,nnk__k4,gsmooth,0.4,16,0.2831645191311203,0.2831645191311203,0.0
synthetic_beta,nnk__k4,gsp,0.1,15,0.0678016977929584,0.0678016977929584,0.0
synthetic_beta,nnk__k4,gsp,0.2,15,0.14650760400989776,0.1465076040098977,5.745950043620392e-17
synthetic_beta,nnk__k4,gsp,0.3,15,0.21487425990786024,0.2148742599078603,5.745950043620392e-17
synthetic_beta,nnk__k4,gsp,0.4,15,0.29704749371177097,0.2970474937117709,5.745950043620392e-17
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.1,16,0.065452944925392,0.065452944925392,0.0
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.2,16,0.1352014608279423,0.1352014608279423,0.0
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.3,16,0.2026823115272412,0.2026823115272412,0.0
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.4,16,0.27358484175485,0.27358484175485,0.0
synthetic_beta,nnk__k4,idw,0.1,16,0.0660994520829936,0.0660994520829936,0.0
synthetic_beta,nnk__k4,idw,0.2,16,0.134560782294406,0.134560782294406,0.0
synthetic_beta,nnk__k4,idw,0.3,16,0.2051514161331487,0.2051514161331487,0.0
synthetic_beta,nnk__k4,idw,0.4,16,0.2811073987258139,0.2811073987258139,0.0
synthetic_beta,nnk__k4,linear,0.1,16,0.0784418055359528,0.0784418055359528,0.0
synthetic_beta,nnk__k4,linear,0.2,16,0.1623711442886609,0.1623711442886609,0.0
synthetic_beta,nnk__k4,linear,0.3,16,0.2363730615514894,0.2363730615514894,0.0
synthetic_beta,nnk__k4,linear,0.4,16,0.3075095938728858,0.3075095938728858,0.0
synthetic_beta,nnk__k4,mean,0.1,16,0.0658619827367564,0.0658619827367564,0.0
synthetic_beta,nnk__k4,mean,0.2,16,0.1343883515386373,0.1343883515386373,0.0
synthetic_beta,nnk__k4,mean,0.3,16,0.2038587458276235,0.2038587458276235,0.0
synthetic_beta,nnk__k4,mean,0.4,16,0.2823148692322929,0.2823148692322929,0.0
synthetic_beta,nnk__k4,nearest,0.1,16,0.0859116155366704,0.0859116155366704,0.0
synthetic_beta,nnk__k4,nearest,0.2,16,0.1735483953645094,0.1735483953645094,0.0
synthetic_beta,nnk__k4,nearest,0.3,16,0.2666638527529017,0.2666638527529017,0.0
synthetic_beta,nnk__k4,nearest,0.4,16,0.3592430176891412,0.3592430176891412,0.0
synthetic_beta,nnk__k4,puy,0.1,15,0.17008722053443706,0.1700872205344371,2.872975021810196e-17
synthetic_beta,nnk__k4,puy,0.2,15,0.23684892845783606,0.236848928457836,5.745950043620392e-17
synthetic_beta,nnk__k4,puy,0.3,15,0.2900820611986751,0.2900820611986751,0.0
synthetic_beta,nnk__k4,puy,0.4,15,0.3584735486650271,0.358473548665027,1.1491900087240784e-16
synthetic_beta,nnk__k4,rbfi_mq,0.1,15,0.0781198412781059,0.0781198412781059,0.0
synthetic_beta,nnk__k4,rbfi_mq,0.2,15,0.18647988681029876,0.1864798868102987,5.745950043620392e-17
synthetic_beta,nnk__k4,rbfi_mq,0.3,15,0.2561576879566933,0.2561576879566933,0.0
synthetic_beta,nnk__k4,rbfi_mq,0.4,15,0.34741229469325596,0.3474122946932561,1.1491900087240784e-16
synthetic_beta,nnk__k4,rbfi_tps,0.1,15,0.07661338232784529,0.0766133823278453,1.436487510905098e-17
synthetic_beta,nnk__k4,rbfi_tps,0.2,15,0.17979502795434893,0.1797950279543489,2.872975021810196e-17
synthetic_beta,nnk__k4,rbfi_tps,0.3,15,0.2521629247154634,0.2521629247154633,1.1491900087240784e-16
synthetic_beta,nnk__k4,rbfi_tps,0.4,15,0.34861173265311335,0.3486117326531134,5.745950043620392e-17
synthetic_beta,nnk__k4,sobolev,0.1,15,0.4594804389952554,0.4594804389952555,5.745950043620392e-17
synthetic_beta,nnk__k4,sobolev,0.2,15,0.4779365438824794,0.4779365438824796,1.7237850130861175e-16
synthetic_beta,nnk__k4,sobolev,0.3,15,0.4998084019272281,0.499808401927228,1.1491900087240784e-16
synthetic_beta,nnk__k4,sobolev,0.4,15,0.5217648371614968,0.5217648371614969,1.1491900087240784e-16
synthetic_beta,nnk__k4,spherical_spline,0.1,15,0.09001134757687358,0.0900113475768736,1.436487510905098e-17
synthetic_beta,nnk__k4,spherical_spline,0.2,15,0.22040975955382033,0.2204097595538203,2.872975021810196e-17
synthetic_beta,nnk__k4,spherical_spline,0.3,15,0.30571727878659705,0.3057172787865971,5.745950043620392e-17
synthetic_beta,nnk__k4,spherical_spline,0.4,15,0.44846210703915373,0.4484621070391538,5.745950043620392e-17
synthetic_beta,nnk__k4,spline_surface,0.1,15,0.4583868309598554,0.4583868309598552,1.7237850130861175e-16
synthetic_beta,nnk__k4,spline_surface,0.2,15,0.2057853567915946,0.2057853567915946,0.0
synthetic_beta,nnk__k4,spline_surface,0.3,15,0.26784596652753784,0.2678459665275379,5.745950043620392e-17
synthetic_beta,nnk__k4,spline_surface,0.4,15,0.35447307130406724,0.3544730713040673,5.745950043620392e-17
synthetic_beta,nnk__k4,spline_temporal,0.1,16,,,
synthetic_beta,nnk__k4,spline_temporal,0.2,16,,,
synthetic_beta,nnk__k4,spline_temporal,0.3,16,,,
synthetic_beta,nnk__k4,spline_temporal,0.4,16,,,
synthetic_beta,nnk__k4,temporal_laplacian,0.1,16,0.3462898818755732,0.3462898818755732,0.0
synthetic_beta,nnk__k4,temporal_laplacian,0.2,16,0.3821087943957177,0.3821087943957177,0.0
synthetic_beta,nnk__k4,temporal_laplacian,0.3,16,0.417598642837914,0.417598642837914,0.0
synthetic_beta,nnk__k4,temporal_laplacian,0.4,16,0.4548972412068459,0.4548972412068459,0.0
synthetic_beta,nnk__k4,tikhonov,0.1,16,0.1026774097440659,0.1026774097440659,0.0
synthetic_beta,nnk__k4,tikhonov,0.2,16,0.1740180099835514,0.1740180099835514,0.0
synthetic_beta,nnk__k4,tikhonov,0.3,16,0.2380022765629827,0.2380022765629827,0.0
synthetic_beta,nnk__k4,tikhonov,0.4,16,0.3154337076026372,0.3154337076026372,0.0
synthetic_beta,nnk__k4,trss,0.1,16,0.0660399623176585,0.0660399623176585,0.0
synthetic_beta,nnk__k4,trss,0.2,16,0.13926910967233,0.13926910967233,0.0
synthetic_beta,nnk__k4,trss,0.3,16,0.2085240471842353,0.2085240471842353,0.0
synthetic_beta,nnk__k4,trss,0.4,16,0.2811200005416429,0.2811200005416429,0.0
synthetic_beta,nnk__k4,tv,0.1,16,0.0664764230113251,0.0664764230113251,0.0
synthetic_beta,nnk__k4,tv,0.2,16,0.1364964153601378,0.1364964153601378,0.0
synthetic_beta,nnk__k4,tv,0.3,16,0.2048527389982307,0.2048527389982307,0.0
synthetic_beta,nnk__k4,tv,0.4,16,0.2877430950947219,0.2877430950947219,0.0
synthetic_beta,nnk__k4,wavelet_temporal,0.1,16,0.0830488318117799,0.0830488318117799,0.0
synthetic_beta,nnk__k4,wavelet_temporal,0.2,16,0.1489037806804775,0.1489037806804775,0.0
synthetic_beta,nnk__k4,wavelet_temporal,0.3,16,0.2152274793702399,0.2152274793702399,0.0
synthetic_beta,nnk__k4,wavelet_temporal,0.4,16,0.2830647301961067,0.2830647301961067,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,bgsrp,0.1,13,0.45477435948181444,0.4547743594818143,1.1555567610933196e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,bgsrp,0.2,13,0.4661594311125413,0.4661594311125412,1.1555567610933196e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,bgsrp,0.3,13,0.483230707279646,0.4832307072796459,1.1555567610933196e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,bgsrp,0.4,13,0.506975831655019,0.5069758316550189,1.1555567610933196e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,directed_tv,0.1,14,0.06910690815977291,0.0691069081597729,1.4401661021034318e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,directed_tv,0.2,14,0.13894173727011422,0.1389417372701142,2.8803322042068636e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,directed_tv,0.3,14,0.20413216441022936,0.2041321644102293,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,directed_tv,0.4,14,0.27479141468463564,0.2747914146846357,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,graph_time_tikhonov,0.1,14,0.37281272064204857,0.3728127206420485,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,graph_time_tikhonov,0.2,14,0.39872240563594474,0.3987224056359448,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,graph_time_tikhonov,0.3,14,0.4329925317599494,0.4329925317599494,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,graph_time_tikhonov,0.4,14,0.4690518395952366,0.4690518395952367,1.1521328816827454e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsmooth,0.1,14,0.06573296124845872,0.0657329612484587,1.4401661021034318e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsmooth,0.2,14,0.1327545351918531,0.1327545351918531,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsmooth,0.3,14,0.20208463913834687,0.2020846391383469,2.8803322042068636e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsmooth,0.4,14,0.28232479208494177,0.2823247920849419,1.1521328816827454e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsp,0.1,13,0.06956900175992851,0.0695690017599285,1.4444459513666495e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsp,0.2,13,0.1371624643435163,0.1371624643435163,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsp,0.3,13,0.2072653698765272,0.2072653698765272,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,gsp,0.4,13,0.2919259883409659,0.2919259883409659,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.1,14,0.0657185512163132,0.0657185512163132,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.2,14,0.13280822114423335,0.1328082211442333,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.3,14,0.2017447286807017,0.2017447286807017,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.4,14,0.2755665143118055,0.2755665143118055,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,idw,0.1,14,0.0660994520829936,0.0660994520829936,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,idw,0.2,14,0.13456078229440596,0.134560782294406,2.8803322042068636e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,idw,0.3,14,0.2051514161331487,0.2051514161331487,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,idw,0.4,14,0.2811073987258138,0.2811073987258139,1.1521328816827454e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,linear,0.1,14,0.0784418055359528,0.0784418055359528,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,linear,0.2,14,0.16237114428866087,0.1623711442886609,2.8803322042068636e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,linear,0.3,14,0.2363730615514895,0.2363730615514894,8.640996612620591e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,linear,0.4,14,0.3075095938728857,0.3075095938728858,1.1521328816827454e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,mean,0.1,14,0.06586198273675639,0.0658619827367564,1.4401661021034318e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,mean,0.2,14,0.1343883515386373,0.1343883515386373,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,mean,0.3,14,0.2038587458276235,0.2038587458276235,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,mean,0.4,14,0.2823148692322928,0.2823148692322929,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,nearest,0.1,14,0.08591161553667039,0.0859116155366704,1.4401661021034318e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,nearest,0.2,14,0.1735483953645094,0.1735483953645094,0.0
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,nearest,0.3,14,0.2666638527529016,0.2666638527529017,1.1521328816827454e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,nearest,0.4,14,0.35924301768914113,0.3592430176891412,5.760664408413727e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,puy,0.1,13,0.3926084034837264,0.3926084034837263,1.1555567610933196e-16
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,puy,0.2,13,0.41427942690920194,0.414279426909202,5.777783805466598e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,puy,0.3,13,0.44559884518352966,0.4455988451835296,5.777783805466598e-17
synthetic_beta,vknng__alpha1_k4_k_max8_k_min2,puy,0.4,13,0.47893032243897227,0.4789303224389722,5.777783805466598e-17
