dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file,family
synthetic_beta,mean,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1343883515386373,0.3289381591555257,,-0.0439228421786003,synthetic_beta__0.2_156,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,vknng__alpha1_k4_k_max8_k_min2,0.2,0.134560782294406,0.3321385736544861,,-0.0989511101807839,synthetic_beta__0.2_157,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2204097595538203,0.5706900080788788,,-4.824230470989945,synthetic_beta__0.2_158,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1797950279543489,0.4648551468454519,,-3.0600384621869696,synthetic_beta__0.2_159,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1864798868102987,0.4801330310013145,,-3.342799755685587,synthetic_beta__0.2_160,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2057853567915946,0.542070122300742,,-4.373594051004659,synthetic_beta__0.2_161,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1371624643435163,0.3490569305965422,,-0.3853120878860214,synthetic_beta__0.2_162,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2165085841494929,0.3595021616791469,,12.306783824106152,synthetic_beta__0.2_163,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,vknng__alpha1_k4_k_max8_k_min2,0.2,0.4661594311125412,0.5763183808972531,,2.606281413779275,synthetic_beta__0.2_164,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1327545351918531,0.326991214705864,,0.0533599573253402,synthetic_beta__0.2_165,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,vknng__alpha1_k4_k_max8_k_min2,0.2,0.414279426909202,0.5057744069816741,,3.783847912070938,synthetic_beta__0.2_166,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,vknng__alpha1_k4_k_max8_k_min2,0.2,0.5738649920294435,0.6443365440713621,,0.9254599998316234,synthetic_beta__0.2_167,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.2,0.3987224056359448,0.4760167425390721,,4.299373140136073,synthetic_beta__0.2_168,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1358886750597393,0.3449019199157361,,-0.2772108203240719,synthetic_beta__0.2_169,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1347456032646934,0.3311432059025511,,-0.0992069425538048,synthetic_beta__0.2_170,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,vknng__alpha1_k4_k_max8_k_min2,0.2,0.4546684532417777,0.5221301708782095,,3.1078308662293552,synthetic_beta__0.2_171,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1328082211442333,0.3289317751569817,,0.0616404390203645,synthetic_beta__0.2_172,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1607989658447787,0.3395380000222185,,13.196780889444945,synthetic_beta__0.2_174,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1389417372701142,0.3398469648562376,,-0.3387203963454753,synthetic_beta__0.2_175,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,gaussian__sigma1,0.1,0.0784418055359528,0.2949265284406414,,-2.19182207727983,synthetic_beta__0.1_176,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,gaussian__sigma1,0.1,0.0859116155366704,0.3279639310396917,,-3.1300250864740704,synthetic_beta__0.1_177,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,gaussian__sigma1,0.1,0.0658619827367564,0.2310340626127287,,-0.0856866621374472,synthetic_beta__0.1_178,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,gaussian__sigma1,0.1,0.0660994520829936,0.2333514445938537,,-0.1749711825681111,synthetic_beta__0.1_179,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,gaussian__sigma1,0.1,0.0900113475768736,0.3618140795188991,,-3.465150351702601,synthetic_beta__0.1_180,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,gaussian__sigma1,0.1,0.0766133823278453,0.2886232082408441,,-1.9506312145781888,synthetic_beta__0.1_181,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,gaussian__sigma1,0.1,0.0781198412781059,0.2984608959155374,,-2.173611837317409,synthetic_beta__0.1_182,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,gaussian__sigma1,0.1,0.4583868309598552,1.7384305001759384,,-17.116119806923578,synthetic_beta__0.1_183,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,gaussian__sigma1,0.1,0.0651506550608471,0.2304198681059308,,-0.0625706643791859,synthetic_beta__0.1_184,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,gaussian__sigma1,0.1,0.2172546084297865,0.2932346483720752,,10.227699983669572,synthetic_beta__0.1_185,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,gaussian__sigma1,0.1,0.4816124743487304,0.5630178094845941,,2.2269936836707083,synthetic_beta__0.1_186,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,gaussian__sigma1,0.1,0.0655137695115677,0.2305426446152844,,-0.0671187656105856,synthetic_beta__0.1_187,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,gaussian__sigma1,0.1,0.5353663246411413,0.6056621414478286,,1.4729632089100513,synthetic_beta__0.1_188,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,gaussian__sigma1,0.1,0.6116372709556552,0.6847910285490122,,0.3635492156597058,synthetic_beta__0.1_189,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,gaussian__sigma1,0.1,0.460304072978563,0.5233216996704041,,2.8357423463290594,synthetic_beta__0.1_190,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,gaussian__sigma1,0.1,0.0651497795573701,0.2304085457165731,,-0.062149697191466,synthetic_beta__0.1_191,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,gaussian__sigma1,0.1,0.0657226156402163,0.2307975770944025,,-0.0768286316558148,synthetic_beta__0.1_192,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,gaussian__sigma1,0.1,0.4848135921421967,0.5445322572805514,,2.445100194693486,synthetic_beta__0.1_193,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,gaussian__sigma1,0.1,0.0652075609127101,0.2278332098010263,,0.0331542230899378,synthetic_beta__0.1_194,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,gaussian__sigma1,0.1,0.1031093728613081,0.2614276696076591,,13.245930185594984,synthetic_beta__0.1_196,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,gaussian__sigma1,0.1,0.065603357167439,0.2293128161360172,,-0.0164594433770417,synthetic_beta__0.1_197,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,gaussian__sigma1,0.2,0.1623711442886609,0.4199936236966927,,-2.1649653627217624,synthetic_beta__0.2_198,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,gaussian__sigma1,0.2,0.1735483953645094,0.4632412597566516,,-3.027617132778527,synthetic_beta__0.2_199,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,gaussian__sigma1,0.2,0.1343883515386373,0.3289381591555257,,-0.0439228421786003,synthetic_beta__0.2_200,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,gaussian__sigma1,0.2,0.134560782294406,0.3321385736544861,,-0.0989511101807839,synthetic_beta__0.2_201,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,gaussian__sigma1,0.2,0.2204097595538203,0.5706900080788788,,-4.824230470989945,synthetic_beta__0.2_202,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,gaussian__sigma1,0.2,0.1797950279543489,0.4648551468454519,,-3.0600384621869696,synthetic_beta__0.2_203,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,gaussian__sigma1,0.2,0.1864798868102987,0.4801330310013145,,-3.342799755685587,synthetic_beta__0.2_204,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,gaussian__sigma1,0.2,0.2057853567915946,0.542070122300742,,-4.373594051004659,synthetic_beta__0.2_205,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,gaussian__sigma1,0.2,0.1346975668503959,0.3315008646721248,,-0.0808212619374883,synthetic_beta__0.2_206,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,gaussian__sigma1,0.2,0.2681137844861662,0.371339848069748,,9.05043048176757,synthetic_beta__0.2_207,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,gaussian__sigma1,0.2,0.4947727769826968,0.5829166690085846,,2.069198908794309,synthetic_beta__0.2_208,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,gaussian__sigma1,0.2,0.1344723706347338,0.3300061253117571,,-0.0510541710512463,synthetic_beta__0.2_209,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,gaussian__sigma1,0.2,0.5479373339159221,0.6192754497122529,,1.314712155500952,synthetic_beta__0.2_210,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,gaussian__sigma1,0.2,0.6155716712145636,0.6880218172975027,,0.3259107757268693,synthetic_beta__0.2_211,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,gaussian__sigma1,0.2,0.4811136102543346,0.548968812619164,,2.530544771730735,synthetic_beta__0.2_212,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,gaussian__sigma1,0.2,0.1346796483234583,0.3314329610784193,,-0.0791405412953137,synthetic_beta__0.2_213,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,gaussian__sigma1,0.2,0.1340780619424771,0.3282855152177087,,-0.0287175836991523,synthetic_beta__0.2_214,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,gaussian__sigma1,0.2,0.5038178774306171,0.5684305840728141,,2.1465756170542813,synthetic_beta__0.2_215,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,gaussian__sigma1,0.2,0.1340096371196641,0.3280834793084542,,-0.0019365321134687,synthetic_beta__0.2_216,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,gaussian__sigma1,0.2,0.1665729340737987,0.3462177736428218,,11.984142638717708,synthetic_beta__0.2_218,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,gaussian__sigma1,0.2,0.1358433036996416,0.3294938790645207,,-0.0749693128546563,synthetic_beta__0.2_219,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,nnk__k4,0.1,0.0784418055359528,0.2949265284406414,,-2.19182207727983,synthetic_beta__0.1_220,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,nnk__k4,0.1,0.0859116155366704,0.3279639310396917,,-3.1300250864740704,synthetic_beta__0.1_221,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,nnk__k4,0.1,0.0658619827367564,0.2310340626127287,,-0.0856866621374472,synthetic_beta__0.1_222,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,nnk__k4,0.1,0.0660994520829936,0.2333514445938537,,-0.1749711825681111,synthetic_beta__0.1_223,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,nnk__k4,0.1,0.0900113475768736,0.3618140795188991,,-3.465150351702601,synthetic_beta__0.1_224,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,nnk__k4,0.1,0.0766133823278453,0.2886232082408441,,-1.9506312145781888,synthetic_beta__0.1_225,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,nnk__k4,0.1,0.0781198412781059,0.2984608959155374,,-2.173611837317409,synthetic_beta__0.1_226,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,nnk__k4,0.1,0.4583868309598552,1.7384305001759384,,-17.116119806923578,synthetic_beta__0.1_227,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,nnk__k4,0.1,0.0678016977929584,0.2464753019214791,,-0.6071946738556765,synthetic_beta__0.1_228,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,nnk__k4,0.1,0.1026774097440659,0.2485279427897802,,21.4178618034182,synthetic_beta__0.1_229,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,nnk__k4,0.1,0.4412575748531374,0.5415620260026243,,2.830582879906105,synthetic_beta__0.1_230,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,nnk__k4,0.1,0.0651068410782072,0.229924037447571,,-0.0412159055090108,synthetic_beta__0.1_231,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,nnk__k4,0.1,0.1700872205344371,0.2948407171446471,,13.300081865456065,synthetic_beta__0.1_232,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,nnk__k4,0.1,0.4594804389952555,0.5214004858435826,,2.8706499213448087,synthetic_beta__0.1_233,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,nnk__k4,0.1,0.2415371742114136,0.3198444486788071,,9.064831208883296,synthetic_beta__0.1_234,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,nnk__k4,0.1,0.0660399623176585,0.2348470884950235,,-0.2140556480529739,synthetic_beta__0.1_235,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,nnk__k4,0.1,0.0664764230113251,0.2348313698626572,,-0.230048988063367,synthetic_beta__0.1_236,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,nnk__k4,0.1,0.3462898818755732,0.4134077495126483,,5.4842468888275935,synthetic_beta__0.1_237,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,nnk__k4,0.1,0.065452944925392,0.2275639223155315,,0.044327576750425,synthetic_beta__0.1_238,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,nnk__k4,0.1,0.0830488318117799,0.2348162429056869,,21.97316551820424,synthetic_beta__0.1_240,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,nnk__k4,0.1,0.0739553454934839,0.2668082469209251,,-1.3202138521139457,synthetic_beta__0.1_241,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,nnk__k4,0.2,0.1623711442886609,0.4199936236966927,,-2.1649653627217624,synthetic_beta__0.2_242,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,nnk__k4,0.2,0.1735483953645094,0.4632412597566516,,-3.027617132778527,synthetic_beta__0.2_243,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,nnk__k4,0.2,0.1343883515386373,0.3289381591555257,,-0.0439228421786003,synthetic_beta__0.2_244,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,nnk__k4,0.2,0.134560782294406,0.3321385736544861,,-0.0989511101807839,synthetic_beta__0.2_245,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,nnk__k4,0.2,0.2204097595538203,0.5706900080788788,,-4.824230470989945,synthetic_beta__0.2_246,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,nnk__k4,0.2,0.1797950279543489,0.4648551468454519,,-3.0600384621869696,synthetic_beta__0.2_247,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,nnk__k4,0.2,0.1864798868102987,0.4801330310013145,,-3.342799755685587,synthetic_beta__0.2_248,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,nnk__k4,0.2,0.2057853567915946,0.542070122300742,,-4.373594051004659,synthetic_beta__0.2_249,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,nnk__k4,0.2,0.1465076040098977,0.3730593942664371,,-1.0354332599151728,synthetic_beta__0.2_250,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,nnk__k4,0.2,0.1740180099835514,0.370681842868059,,19.192137036749013,synthetic_beta__0.2_251,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,nnk__k4,0.2,0.4604474080038137,0.600092863625712,,2.606128438040328,synthetic_beta__0.2_252,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,nnk__k4,0.2,0.1349737079977178,0.3332273875195564,,-0.1294230933274163,synthetic_beta__0.2_253,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,nnk__k4,0.2,0.236848928457836,0.4358812878636265,,12.26834874965092,synthetic_beta__0.2_254,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,nnk__k4,0.2,0.4779365438824796,0.545233060866452,,2.609364731163621,synthetic_beta__0.2_255,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,nnk__k4,0.2,0.2872528577435603,0.4002909265086019,,8.21741345347202,synthetic_beta__0.2_256,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,nnk__k4,0.2,0.13926910967233,0.3473651629220102,,-0.4347412724484308,synthetic_beta__0.2_257,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,nnk__k4,0.2,0.1364964153601378,0.3336932067927148,,-0.1736728185046781,synthetic_beta__0.2_258,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,nnk__k4,0.2,0.3821087943957177,0.4620509791758845,,4.873063428355024,synthetic_beta__0.2_259,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,nnk__k4,0.2,0.1352014608279423,0.3279591921576258,,-0.0277019768655558,synthetic_beta__0.2_260,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,nnk__k4,0.2,0.1489037806804775,0.3279439505349506,,19.919006537359014,synthetic_beta__0.2_262,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,nnk__k4,0.2,0.1538062271156105,0.3810928768415926,,-1.3298675628073622,synthetic_beta__0.2_263,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0784418055359528,0.2949265284406414,,-2.19182207727983,synthetic_beta__0.1_264,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0859116155366704,0.3279639310396917,,-3.1300250864740704,synthetic_beta__0.1_265,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0658619827367564,0.2310340626127287,,-0.0856866621374472,synthetic_beta__0.1_266,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,idw,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0660994520829936,0.2333514445938537,,-0.1749711825681111,synthetic_beta__0.1_267,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spherical_spline,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0900113475768736,0.3618140795188991,,-3.465150351702601,synthetic_beta__0.1_268,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_tps,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0766133823278453,0.2886232082408441,,-1.9506312145781888,synthetic_beta__0.1_269,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,rbfi_mq,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0781198412781059,0.2984608959155374,,-2.173611837317409,synthetic_beta__0.1_270,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,spline_surface,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.4583868309598552,1.7384305001759384,,-17.116119806923578,synthetic_beta__0.1_271,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsp,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0698231988650348,0.2484146065710879,,-0.7180797358233246,synthetic_beta__0.1_272,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tikhonov,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.082432141478005,0.2482644282844631,,29.340179407106,synthetic_beta__0.1_273,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,bgsrp,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.4422342860698885,0.562365435284094,,3.022613817182421,synthetic_beta__0.1_274,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,gsmooth,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0657591665358717,0.2319993087583531,,-0.1241922574414866,synthetic_beta__0.1_275,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,puy,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.09273924584372,0.2823873138219798,,27.588666629024523,synthetic_beta__0.1_276,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,sobolev,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.3536897901626902,0.4109414522690245,,5.340311594813187,synthetic_beta__0.1_277,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,graph_time_tikhonov,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.1633849646487613,0.269349023555873,,13.866199004165397,synthetic_beta__0.1_278,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,trss,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0657506991012469,0.230067137274653,,-0.0505339106098051,synthetic_beta__0.1_279,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,tv,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0645346647704065,0.2281835734020629,,0.0323158990259723,synthetic_beta__0.1_280,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,temporal_laplacian,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.3036987946466254,0.3842863589980358,,6.631001855260646,synthetic_beta__0.1_281,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,heat_diffusion_temporal,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0658338843190566,0.2286518423140863,,0.0037342986187882,synthetic_beta__0.1_282,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,wavelet_temporal,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.0739841602498711,0.233236033267136,,28.371461019115586,synthetic_beta__0.1_284,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,directed_tv,aew__k4_sigma_corr0_5_sigma_dist1,0.1,0.094153793135327,0.3504439305170559,,-3.674731565831983,synthetic_beta__0.1_285,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,linear,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1623711442886609,0.4199936236966927,,-2.1649653627217624,synthetic_beta__0.2_286,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,nearest,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1735483953645094,0.4632412597566516,,-3.027617132778527,synthetic_beta__0.2_287,it36_3syn_beta_low_missing_raw.csv,
synthetic_beta,mean,aew__k4_sigma_corr0_5_sigma_dist1,0.2,0.1343883515386373,0.3289381591555257,,-0.0439228421786003,synthetic_beta__0.2_288,it36_3syn_beta_low_missing_raw.csv,
