method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
spline_surface,0.4,rmse,0.6492,0.0215,0.6492,0.615,0.6834,4
spline_surface,0.4,snr,-3.1128,0.1077,-3.1128,-3.2842,-2.9415,4
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.478,0.165,0.4808,0.2153,0.7406,4
temporal_laplacian,0.1,rmse,0.5495,0.1697,0.5533,0.2795,0.8195,4
temporal_laplacian,0.1,snr,3.0237,3.2206,2.8962,-2.1009,8.1484,4
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4921,0.151,0.4991,0.2518,0.7324,4
temporal_laplacian,0.2,rmse,0.5716,0.1466,0.578,0.3383,0.8049,4
temporal_laplacian,0.2,snr,2.8115,3.018,2.5877,-1.9907,7.6138,4
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.5134,0.1265,0.517,0.3121,0.7146,4
temporal_laplacian,0.3,rmse,0.5971,0.1179,0.6024,0.4094,0.7847,4
temporal_laplacian,0.3,snr,2.385,2.5112,2.2755,-1.6108,6.3808,4
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.528,0.115,0.5375,0.3451,0.7109,4
temporal_laplacian,0.4,rmse,0.6245,0.0946,0.6341,0.4741,0.775,4
temporal_laplacian,0.4,snr,2.1953,2.3961,1.9414,-1.6174,6.0081,4
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.3575,0.2867,0.358,-0.0986,0.8136,4
tikhonov,0.1,rmse,0.4814,0.2386,0.494,0.1017,0.8611,4
tikhonov,0.1,snr,11.0724,12.3964,10.887,-8.6529,30.7978,4
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.3876,0.2561,0.3882,-0.0199,0.795,4
tikhonov,0.2,rmse,0.53,0.186,0.5298,0.2341,0.8259,4
tikhonov,0.2,snr,10.1444,11.3914,9.7521,-7.9818,28.2706,4
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.4269,0.2138,0.424,0.0866,0.7672,4
tikhonov,0.3,rmse,0.5795,0.1358,0.5878,0.3635,0.7955,4
tikhonov,0.3,snr,8.8178,9.928,8.5432,-6.9799,24.6155,4
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.4543,0.1798,0.4588,0.1682,0.7404,4
tikhonov,0.4,rmse,0.6143,0.0983,0.614,0.4578,0.7708,4
tikhonov,0.4,snr,7.7222,8.7178,7.2234,-6.1497,21.5942,4
tikhonov,0.4,dtw,,,,,,0
