method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
temporal_laplacian,0.3,snr,3.0048,1.5057,2.9115,2.462,3.5477,32
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.3709,0.2244,0.4681,0.29,0.4518,32
temporal_laplacian,0.4,rmse,0.4396,0.2616,0.5603,0.3453,0.5339,32
temporal_laplacian,0.4,snr,2.6653,1.3565,2.5838,2.1763,3.1544,32
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.1572,0.1604,0.1487,0.0994,0.2151,32
tikhonov,0.1,rmse,0.2505,0.1857,0.2841,0.1835,0.3175,32
tikhonov,0.1,snr,15.2569,7.304,14.8605,12.6235,17.8903,32
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.1916,0.1624,0.1978,0.133,0.2501,32
tikhonov,0.2,rmse,0.3051,0.2008,0.36,0.2327,0.3775,32
tikhonov,0.2,snr,13.8325,6.6363,13.397,11.4398,16.2251,32
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2364,0.1699,0.2701,0.1752,0.2977,32
tikhonov,0.3,rmse,0.3651,0.2251,0.4481,0.2839,0.4462,32
tikhonov,0.3,snr,11.9698,5.7271,11.5305,9.905,14.0347,32
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.2697,0.1792,0.3162,0.2051,0.3343,32
tikhonov,0.4,rmse,0.4032,0.2428,0.5161,0.3156,0.4907,32
tikhonov,0.4,snr,10.4094,4.9493,10.1844,8.625,12.1938,32
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0576,0.0347,0.0704,0.0451,0.0701,32
trss,0.1,rmse,0.1983,0.1185,0.2494,0.1556,0.241,32
trss,0.1,snr,-0.088,1.5623,-0.5414,-0.6512,0.4753,32
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1028,0.0616,0.1261,0.0806,0.1251,32
trss,0.2,rmse,0.2643,0.1575,0.3385,0.2075,0.3211,32
trss,0.2,snr,0.4029,2.0285,-0.4217,-0.3284,1.1342,32
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.1615,0.0955,0.2081,0.1271,0.1959,32
trss,0.3,rmse,0.3317,0.1965,0.4229,0.2608,0.4025,32
trss,0.3,snr,0.3986,2.2415,-0.4947,-0.4096,1.2067,32
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2056,0.1231,0.2582,0.1613,0.25,32
trss,0.4,rmse,0.3739,0.2224,0.4752,0.2937,0.4541,32
trss,0.4,snr,0.0155,1.4983,-0.5633,-0.5247,0.5557,32
trss,0.4,dtw,,,,,,0
