method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
gsmooth,0.4,mae,1.2358487368026364e-05,1.1861270516114873e-05,1.2959088728902106e-06,1.151182690440476e-05,1.3205147831647968e-05,9,instant
gsmooth,0.4,rmse,2.5639791347790427e-05,2.4608230125290127e-05,2.688584137943862e-06,2.3883249711000438e-05,2.7396332984580417e-05,9,instant
gsmooth,0.4,snr,2.187411294926441,1.2209492005416758,1.5276123009967488,1.1893712582752318,3.1854513315776503,9,instant
gsp,0.1,mae,2.4498087543643224e-06,2.488950661864034e-06,1.7734521313370808e-07,2.3339432151169663e-06,2.5656742936116786e-06,9,instant
gsp,0.1,rmse,1.0659968704864476e-05,1.0830288738317006e-05,7.716906140509716e-07,1.0155797503684509e-05,1.1164139906044444e-05,9,instant
gsp,0.1,snr,-0.10813358773958662,0.6068118330749291,1.3335708371048276,-0.9793998679814073,0.7631326925022341,9,instant
gsp,0.2,mae,4.662995847313948e-06,4.778098415987165e-06,2.783927920770971e-07,4.4811125564902444e-06,4.844879138137651e-06,9,instant
gsp,0.2,rmse,1.3839587127943986e-05,1.4181206996364148e-05,8.262587889633125e-07,1.3299764719154622e-05,1.437940953673335e-05,9,instant
gsp,0.2,snr,3.8574051843465225,3.1909784641806644,1.2470075993578702,3.0426935527660475,4.672116815926998,9,instant
gsp,0.3,mae,9.591396075076662e-06,9.807014530124402e-06,7.554583163844909e-07,9.097829975038794e-06,1.008496217511453e-05,9,instant
gsp,0.3,rmse,2.275217783289631e-05,2.3263655973815578e-05,1.7920563206001266e-06,2.158136770343756e-05,2.392298796235506e-05,9,instant
gsp,0.3,snr,3.0613390570600663,3.76285568538905,1.43754766179308,2.122141251355254,4.0005368627648785,9,instant
gsp,0.4,mae,1.3153521187883291e-05,1.3169562969306217e-05,9.045315929461567e-07,1.2562560547158469e-05,1.3744481828608114e-05,9,instant
gsp,0.4,rmse,2.728760584005051e-05,2.732088527923553e-05,1.8764938472083557e-06,2.6061629859874384e-05,2.8513581820226634e-05,9,instant
gsp,0.4,snr,3.7328653373000398,3.8763808757958684,0.8295937178586154,3.1908641082990776,4.274866566301002,9,instant
heat_diffusion_temporal,0.1,mae,2.467449113803903e-06,2.599720680475383e-06,2.7338346544165484e-07,2.2888385830486886e-06,2.6460596445591172e-06,9,tv_time
heat_diffusion_temporal,0.1,rmse,1.0407145665362007e-05,1.0965037398178161e-05,1.1530699990674157e-06,9.653806599304628e-06,1.1160484731419386e-05,9,tv_time
heat_diffusion_temporal,0.1,snr,0.46644556551541316,0.6982702781468701,1.3394950876019964,-0.40869122505122457,1.3415823560820508,9,tv_time
