dataset,graph,graph_method,interp_label,method,family,missing_ratio,mae,rmse,dtw,snr
synthetic_alpha,knn__k5,knn,idw__power2,idw,instant,0.4,0.23414072874280797,0.4495593228078655,2.244135530685915,4.079296233818429
synthetic_alpha,knn__k5,knn,spherical_spline,spherical_spline,instant,0.4,0.3790520165149041,0.786069106396496,4.260555219861545,-0.6551402562385645
synthetic_alpha,knn__k5,knn,rbfi_tps,rbfi_tps,instant,0.4,0.30742312621121765,0.6176309894002845,3.062901804197591,1.3748333746624564
synthetic_alpha,knn__k5,knn,rbfi_mq,rbfi_mq,instant,0.4,0.3104314405780346,0.6313696051005514,3.1409602857512327,1.1761631813966513
synthetic_alpha,knn__k5,knn,spline_surface,spline_surface,instant,0.4,0.3757434827656201,0.8263673424100285,4.664387313640828,-0.8384779001308061
synthetic_alpha,knn__k5,knn,gsp,gsp,instant,0.4,0.2426021550693764,0.4698431669997502,2.3254375007795822,3.6948454581215135
synthetic_alpha,knn__k5,knn,tikhonov__alpha0_1,tikhonov,instant,0.4,0.3549041963775218,0.48857508424222057,2.762196483029866,3.332578733708302
synthetic_alpha,knn__k5,knn,tikhonov__alpha1,tikhonov,instant,0.4,0.5134550293363404,0.6061018303904737,4.155017783015088,1.428875397969066
synthetic_alpha,knn__k5,knn,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5638272831956358,0.6663747290433253,4.182476087560347,0.6178976425566152
synthetic_alpha,knn__k5,knn,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5671606844918955,0.6638113198226177,4.358907188777411,0.6356008738187268
synthetic_alpha,knn__k5,knn,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.23106991173046104,0.44268149642546567,2.2253527771008415,4.205980128217322
synthetic_alpha,knn__k5,knn,puy__alpha0_5,puy,instant,0.4,0.5391767965725206,0.6344409391834361,4.2210339385785565,1.0339968458320612
synthetic_alpha,knn__k5,knn,sobolev__alpha1_order2,sobolev,instant,0.4,0.5942768799438772,0.6683273402849063,5.487915451079289,0.5437104976450182
synthetic_alpha,knn__k5,knn,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.48382674994088526,0.5655952910424143,4.3148451465399305,2.03236525720707
synthetic_alpha,knn__k5,knn,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.1597694661203733,0.31564607227152885,1.8379346669028782,7.211075846436616
synthetic_alpha,knn__k5,knn,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.22438055026549408,0.42847673093937677,2.197448901122624,4.505737993387674
synthetic_alpha,knn__k5,knn,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.5431911067360224,0.6162663027417885,4.836572784544499,1.2497299288670518
synthetic_alpha,knn__k5,knn,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.2654816673022779,0.49118310485131944,2.490838851009211,3.285659805539021
synthetic_alpha,knn__k5,knn,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.28671062165331757,0.7235559983862137,3.867856192226113,5.087741082114068
synthetic_alpha,knn__k5,knn,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.24839882019440676,0.4232649552944101,2.385584521972575,4.613303563437042
synthetic_alpha,knn__k5,knn,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.26657015586215255,0.4971583211817176,2.5218972421644383,3.165696309907063
synthetic_alpha,knng__k4_sigma1,knng,linear,linear,instant,0.1,0.03891456329207756,0.20001948157599972,0.9884296117229098,12.46515085418891
synthetic_alpha,knng__k4_sigma1,knng,nearest,nearest,instant,0.1,0.03997194705623696,0.21997847910038276,1.0613494394646628,11.824149626124761
synthetic_alpha,knng__k4_sigma1,knng,mean,mean,instant,0.1,0.03357369720457702,0.16636901346346486,0.7614024200493795,13.98703133686148
synthetic_alpha,knng__k4_sigma1,knng,idw__power2,idw,instant,0.1,0.034764857135763036,0.17434959218631002,0.8037252463855566,13.648826674269706
synthetic_alpha,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.1,0.05831194156848674,0.3046059694314027,1.5659440587722429,9.128410134077551
synthetic_alpha,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.1,0.04382733130362105,0.23415068162061684,1.1377310841412251,11.235135164136315
synthetic_alpha,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.1,0.046304463938537425,0.24840556548833312,1.22557993413987,10.755722112882939
synthetic_alpha,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.1,0.14898444371599687,1.0402305652446082,5.476634934387804,2.522497715414909
synthetic_alpha,knng__k4_sigma1,knng,gsp,gsp,instant,0.1,0.03728963015402162,0.1936647735019188,0.8907246427824201,12.776808308039142
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.1,0.1722148309160199,0.24973200256412179,1.702648221107027,9.492533388292442
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.1,0.4343164294414924,0.509563256692069,3.9266488851924746,2.940949236085038
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5561724811229359,0.6496403642953666,4.349357502780483,0.8352138334937628
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.5598945091350976,0.6508521015374867,4.444232059241076,0.8078072451123509
synthetic_alpha,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.034799154735301735,0.17738364548759922,0.7945169215926574,13.492335679122226
synthetic_alpha,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.1,0.4628153563394299,0.5469702824482789,3.9911082416073027,2.33484530278756
synthetic_alpha,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.1,0.5614463688853366,0.6326123416782118,5.250794277616249,1.022980439226697
synthetic_alpha,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.3798327908232939,0.4446048957513708,3.6013008577656334,4.13403316317837
synthetic_alpha,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.01889080094326538,0.09886149202017562,0.528309131577776,19.001165008231858
synthetic_alpha,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.03411638848105537,0.17026634971408455,0.769120069745679,13.819578168504856
synthetic_alpha,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.4488321522765943,0.5070827542756227,4.247290389706192,2.9505170025661798
synthetic_alpha,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.03936117227660612,0.19642379007750826,0.8930500735884146,12.15167016628794
synthetic_alpha,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.1668668846884317,0.20991278792059384,1.716602895683921,10.724225242078514
synthetic_alpha,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.05253862555070073,0.16146123732721382,0.8815711139592124,13.603080267729512
synthetic_alpha,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.046506843781932816,0.25192604566354804,1.3186661308673724,10.852709250379315
synthetic_alpha,knng__k4_sigma1,knng,linear,linear,instant,0.2,0.11148323447242268,0.34541256360971495,1.7771568864050649,6.597817472802678
synthetic_alpha,knng__k4_sigma1,knng,nearest,nearest,instant,0.2,0.12365288586594193,0.39196214552140274,1.9634110649997876,5.723838703982551
synthetic_alpha,knng__k4_sigma1,knng,mean,mean,instant,0.2,0.09263121605180716,0.2695789097417286,1.3893319131145194,8.672088831776946
synthetic_alpha,knng__k4_sigma1,knng,idw__power2,idw,instant,0.2,0.09749730222491489,0.284079854671387,1.5031273911667424,8.282224683746971
synthetic_alpha,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.2,0.17016138931077837,0.5339680001762517,3.027300283969287,2.851435403125991
synthetic_alpha,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.2,0.1292297123281767,0.3957212331437163,2.0853846616596834,5.436893183903121
synthetic_alpha,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.2,0.13627318672664918,0.41975882130413256,2.2283688174532643,4.9057030333762155
synthetic_alpha,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.2,17.60586815283146,368.99795082303757,1665.5135172437147,-33.97138008681932
synthetic_alpha,knng__k4_sigma1,knng,gsp,gsp,instant,0.2,0.10618393772535471,0.3151949132696876,1.6428757017324989,7.4219153795034964
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.2,0.22153814253894186,0.3408763595218899,2.0592033889150074,6.577921763456371
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.2,0.450695706734569,0.5311806733264296,3.9576769473336966,2.5672160726309974
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5581706194402548,0.6537260610407584,4.322293359783953,0.7823667430182624
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5617407575175977,0.6532919619078769,4.47118208608016,0.7722119751113571
synthetic_alpha,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.09818819772257792,0.28702551374928026,1.5021422811109408,8.184153108947104
synthetic_alpha,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.2,0.47468905831433744,0.5651483583500563,3.9669113668305473,2.0363254089030596
synthetic_alpha,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.2,0.5685685005341604,0.6400750999355349,5.3136260726127045,0.918640306733947
synthetic_alpha,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.40307449666982714,0.47248096463639655,3.7774950618947885,3.587219116125288
synthetic_alpha,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.05891622317881653,0.17826782946915024,1.116653480375384,12.518441307681734
synthetic_alpha,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.09412672659452583,0.27391173447305117,1.419894103483001,8.566183550232347
synthetic_alpha,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.2,0.4700073190655815,0.5336016993780028,4.323627706633063,2.5027607164326797
synthetic_alpha,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.2,0.1174469058699967,0.33132361605741695,1.712182859528101,6.835020360291246
synthetic_alpha,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.2,0.1943930952656374,0.3111262115192105,2.357068009757581,8.614541922058063
synthetic_alpha,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.2,0.11537819466302944,0.2714604586964746,1.5000115897214217,8.519883197868102
synthetic_alpha,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.2,0.13460094594858285,0.40921877840084475,2.0919794761058994,5.150807975715057
synthetic_alpha,knng__k4_sigma1,knng,linear,linear,instant,0.3,0.191724629994285,0.45733665188041017,2.2786604790650005,4.0070138259355845
synthetic_alpha,knng__k4_sigma1,knng,nearest,nearest,instant,0.3,0.21692163063008693,0.5219757198415358,2.6245234902634467,2.9149714041011543
synthetic_alpha,knng__k4_sigma1,knng,mean,mean,instant,0.3,0.1523575051398916,0.35164273018243286,1.823039894641967,6.292610101907036
synthetic_alpha,knng__k4_sigma1,knng,idw__power2,idw,instant,0.3,0.1595164332114219,0.37091818641705065,1.911265217888703,5.828707529695173
synthetic_alpha,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.3,0.28207502461384154,0.6970228409562619,4.025159871164359,0.33338364734686426
synthetic_alpha,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.3,0.22374075147912081,0.5323419605229697,2.9142533705804605,2.685752090913451
synthetic_alpha,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.3,0.23025458580158722,0.5529885152756064,2.9890532935006617,2.3306770761918845
synthetic_alpha,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.3,0.2301886590556136,0.5740470494767999,3.1380136709552895,2.143411830968
synthetic_alpha,knng__k4_sigma1,knng,gsp,gsp,instant,0.3,0.17608453449948303,0.4120546960971346,2.1111206641620854,4.87246378452077
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.3,0.27026456786952974,0.42094786608003354,2.274913536167501,4.663951755060837
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.3,0.4639722658211928,0.5547695093871716,3.8412657666988843,2.201544754610772
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.5589837802586466,0.6600234287248596,4.114696574777011,0.6925829984363628
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5613035062255725,0.6581495870680861,4.306938919893218,0.7116590595729254
synthetic_alpha,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.16108677145119368,0.3737407142555386,1.9309549219227484,5.729640091079418
synthetic_alpha,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.3,0.48595211559649604,0.5856442067966484,3.7288104048982134,1.7356329605713912
synthetic_alpha,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.3,0.5728208481199405,0.6459479871376045,5.2931461381318625,0.8396453730543431
synthetic_alpha,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.4222189928948956,0.5004290506499489,3.8373937030164065,3.1013090572108064
synthetic_alpha,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.10377882825846557,0.24442987954701967,1.5156667422209995,9.537262175707331
synthetic_alpha,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.15351907290628083,0.3546719698546303,1.839179162758272,6.211805337309339
synthetic_alpha,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.4880229368287767,0.5572349357897122,4.329278434683907,2.129821331611123
synthetic_alpha,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.18833421339433626,0.4176878130331704,2.162432339701489,4.738608417518788
synthetic_alpha,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.2338967437112466,0.4711941731045239,3.1309485819531786,6.298998379305101
synthetic_alpha,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.3,0.17042529156462963,0.338078698604407,1.9933880229662655,6.572822177142142
synthetic_alpha,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.3,0.20433458397404916,0.47271295572941474,2.359381476746119,3.8172231575510462
synthetic_alpha,knng__k4_sigma1,knng,linear,linear,instant,0.4,0.26569661932302446,0.5367399035445175,2.5435760942886323,2.6299592292918095
synthetic_alpha,knng__k4_sigma1,knng,nearest,nearest,instant,0.4,0.2900651859963976,0.5997558052327439,2.922641332083956,1.7137379914449564
synthetic_alpha,knng__k4_sigma1,knng,mean,mean,instant,0.4,0.22419172723242395,0.42806304422499863,2.1968428300457483,4.514791029177927
synthetic_alpha,knng__k4_sigma1,knng,idw__power2,idw,instant,0.4,0.23414072874280797,0.4495593228078655,2.244135530685915,4.079296233818429
synthetic_alpha,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.4,0.3790520165149041,0.786069106396496,4.260555219861545,-0.6551402562385645
synthetic_alpha,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.4,0.30742312621121765,0.6176309894002845,3.062901804197591,1.3748333746624564
synthetic_alpha,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.4,0.3104314405780346,0.6313696051005514,3.1409602857512327,1.1761631813966513
synthetic_alpha,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.4,0.3757434827656201,0.8263673424100285,4.664387313640828,-0.8384779001308061
synthetic_alpha,knng__k4_sigma1,knng,gsp,gsp,instant,0.4,0.25002597988641945,0.4868518394385727,2.411746997222623,3.3747239698100366
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.4,0.32553060215597673,0.4887532123950453,2.5433464052649426,3.3242344962201527
synthetic_alpha,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.4,0.48424686393015637,0.5807044188946321,3.886622427973458,1.796941210503491
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5631483729351812,0.6671225370707737,4.082159828996295,0.6047894583785508
synthetic_alpha,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5640895086035301,0.6625874515877931,4.267660180189683,0.6522419336953605
synthetic_alpha,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.23406233105649232,0.44902883649137454,2.2529974548360805,4.073283798390573
synthetic_alpha,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.4,0.502160189080629,0.6076773246416949,3.748697914147555,1.4073482716254948
synthetic_alpha,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.4,0.5824720695247055,0.6557128328561866,5.383338360720415,0.7087372116765811
synthetic_alpha,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.44983955923119345,0.5322224662269764,4.016423984353764,2.556054664681514
synthetic_alpha,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.17104480632596783,0.33268373363540943,1.9713891867227717,6.734577128791522
synthetic_alpha,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.22510388178654353,0.4299535014149396,2.2038875599242034,4.473954932801889
synthetic_alpha,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.5121519129951339,0.5880264450958178,4.4650337420360495,1.6598263640499162
synthetic_alpha,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.27106515416058374,0.5000441666208876,2.538416442365092,3.1394438810192984
synthetic_alpha,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.2715554078048486,0.7198904158553282,3.7031717581205883,5.264970279006156
synthetic_alpha,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.2445972972842281,0.4221275727776193,2.348744833083613,4.638782077329931
synthetic_alpha,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.28294558226991284,0.5353367850746408,2.603562750848859,2.5276031694747436
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,linear,linear,instant,0.1,0.03891456329207756,0.20001948157599972,0.9884296117229098,12.46515085418891
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,nearest,nearest,instant,0.1,0.03997194705623696,0.21997847910038276,1.0613494394646628,11.824149626124761
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,mean,mean,instant,0.1,0.03357369720457702,0.16636901346346486,0.7614024200493795,13.98703133686148
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,idw__power2,idw,instant,0.1,0.034764857135763036,0.17434959218631002,0.8037252463855566,13.648826674269706
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,spherical_spline,spherical_spline,instant,0.1,0.05831194156848674,0.3046059694314027,1.5659440587722429,9.128410134077551
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_tps,rbfi_tps,instant,0.1,0.04382733130362105,0.23415068162061684,1.1377310841412251,11.235135164136315
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_mq,rbfi_mq,instant,0.1,0.046304463938537425,0.24840556548833312,1.22557993413987,10.755722112882939
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,spline_surface,spline_surface,instant,0.1,0.14898444371599687,1.0402305652446082,5.476634934387804,2.522497715414909
synthetic_alpha,vknng__alpha1_k4_k_max8_k_min2,vknng,gsp,gsp,instant,0.1,0.0370980898672423,0.1934584288942226,0.8801684242628384,12.78710410464324
